Date,Product,Value
1991-11-01,Distillate Fuel Oil,139775
1991-11-01,Motor Gasoline,204354
1991-11-08,Crude Oil,1621227
1991-11-08,Distillate Fuel Oil,137673
1991-11-08,Motor Gasoline,199744
1991-11-15,Crude Oil,1623661
1991-11-15,Distillate Fuel Oil,138604
1991-11-15,Motor Gasoline,198464
1991-11-22,Crude Oil,1622347
1991-11-22,Distillate Fuel Oil,140153
1991-11-22,Motor Gasoline,203568
1991-11-29,Crude Oil,1623224
1991-11-29,Distillate Fuel Oil,142650
1991-11-29,Motor Gasoline,207008
1991-12-06,Crude Oil,1627798
1991-12-06,Distillate Fuel Oil,143692
1991-12-06,Motor Gasoline,212278
1991-12-13,Crude Oil,1624638
1991-12-13,Distillate Fuel Oil,144896
1991-12-13,Motor Gasoline,215414
1991-12-20,Crude Oil,1613656
1991-12-20,Distillate Fuel Oil,142480
1991-12-20,Motor Gasoline,216625
1991-12-27,Crude Oil,1604679
1991-12-27,Distillate Fuel Oil,144710
1991-12-27,Motor Gasoline,217337
1992-01-03,Crude Oil,1610942
1992-01-03,Distillate Fuel Oil,145185
1992-01-03,Motor Gasoline,222483
1992-01-10,Crude Oil,1610172
1992-01-10,Distillate Fuel Oil,142876
1992-01-10,Motor Gasoline,225305
1992-01-17,Crude Oil,1606059
1992-01-17,Distillate Fuel Oil,137967
1992-01-17,Motor Gasoline,228580
1992-01-24,Crude Oil,1597722
1992-01-24,Distillate Fuel Oil,132738
1992-01-24,Motor Gasoline,228073
1992-01-31,Crude Oil,1584233
1992-01-31,Distillate Fuel Oil,127538
1992-01-31,Motor Gasoline,227909
1992-02-07,Crude Oil,1574898
1992-02-07,Distillate Fuel Oil,122891
1992-02-07,Motor Gasoline,227243
1992-02-14,Crude Oil,1566370
1992-02-14,Distillate Fuel Oil,115610
1992-02-14,Motor Gasoline,230868
1992-02-21,Crude Oil,1564838
1992-02-21,Distillate Fuel Oil,112456
1992-02-21,Motor Gasoline,230336
1992-02-28,Crude Oil,1577710
1992-02-28,Distillate Fuel Oil,109417
1992-02-28,Motor Gasoline,231955
1992-03-06,Crude Oil,1574040
1992-03-06,Distillate Fuel Oil,104078
1992-03-06,Motor Gasoline,227662
1992-03-13,Crude Oil,1569997
1992-03-13,Distillate Fuel Oil,104819
1992-03-13,Motor Gasoline,227891
1992-03-20,Crude Oil,1569830
1992-03-20,Distillate Fuel Oil,100852
1992-03-20,Motor Gasoline,224373
1992-03-27,Crude Oil,1557140
1992-03-27,Distillate Fuel Oil,98451
1992-03-27,Motor Gasoline,222766
1992-04-03,Crude Oil,1551408
1992-04-03,Distillate Fuel Oil,94498
1992-04-03,Motor Gasoline,222186
1992-04-10,Crude Oil,1550935
1992-04-10,Distillate Fuel Oil,91386
1992-04-10,Motor Gasoline,217422
1992-04-17,Crude Oil,1558564
1992-04-17,Distillate Fuel Oil,91902
1992-04-17,Motor Gasoline,221157
1992-04-24,Crude Oil,1555920
1992-04-24,Distillate Fuel Oil,92789
1992-04-24,Motor Gasoline,221128
1992-05-01,Crude Oil,1553664
1992-05-01,Distillate Fuel Oil,91954
1992-05-01,Motor Gasoline,218510
1992-05-08,Crude Oil,1555912
1992-05-08,Distillate Fuel Oil,89512
1992-05-08,Motor Gasoline,218142
1992-05-15,Crude Oil,1562110
1992-05-15,Distillate Fuel Oil,89423
1992-05-15,Motor Gasoline,219307
1992-05-22,Crude Oil,1562111
1992-05-22,Distillate Fuel Oil,90180
1992-05-22,Motor Gasoline,220760
1992-05-29,Crude Oil,1572009
1992-05-29,Distillate Fuel Oil,95444
1992-05-29,Motor Gasoline,217988
1992-06-05,Crude Oil,1578715
1992-06-05,Distillate Fuel Oil,95003
1992-06-05,Motor Gasoline,221738
1992-06-12,Crude Oil,1590999
1992-06-12,Distillate Fuel Oil,97795
1992-06-12,Motor Gasoline,225535
1992-06-19,Crude Oil,1585765
1992-06-19,Distillate Fuel Oil,98645
1992-06-19,Motor Gasoline,227811
1992-06-26,Crude Oil,1593324
1992-06-26,Distillate Fuel Oil,104397
1992-06-26,Motor Gasoline,228449
1992-07-03,Crude Oil,1597537
1992-07-03,Distillate Fuel Oil,106237
1992-07-03,Motor Gasoline,227444
1992-07-10,Crude Oil,1603404
1992-07-10,Distillate Fuel Oil,109622
1992-07-10,Motor Gasoline,226355
1992-07-17,Crude Oil,1596923
1992-07-17,Distillate Fuel Oil,110287
1992-07-17,Motor Gasoline,225184
1992-07-24,Crude Oil,1599358
1992-07-24,Distillate Fuel Oil,114479
1992-07-24,Motor Gasoline,222592
1992-07-31,Crude Oil,1608066
1992-07-31,Distillate Fuel Oil,116511
1992-07-31,Motor Gasoline,221461
1992-08-07,Crude Oil,1605588
1992-08-07,Distillate Fuel Oil,120250
1992-08-07,Motor Gasoline,217173
1992-08-14,Crude Oil,1604319
1992-08-14,Distillate Fuel Oil,123014
1992-08-14,Motor Gasoline,213430
1992-08-21,Crude Oil,1611362
1992-08-21,Distillate Fuel Oil,125210
1992-08-21,Motor Gasoline,210106
1992-08-28,Crude Oil,1598146
1992-08-28,Distillate Fuel Oil,126477
1992-08-28,Motor Gasoline,206548
1992-09-04,Crude Oil,1598169
1992-09-04,Distillate Fuel Oil,125169
1992-09-04,Motor Gasoline,202427
1992-09-11,Crude Oil,1606387
1992-09-11,Distillate Fuel Oil,131943
1992-09-11,Motor Gasoline,204731
1992-09-18,Crude Oil,1613113
1992-09-18,Distillate Fuel Oil,132124
1992-09-18,Motor Gasoline,206719
1992-09-25,Crude Oil,1615268
1992-09-25,Distillate Fuel Oil,133111
1992-09-25,Motor Gasoline,207727
1992-10-02,Crude Oil,1617311
1992-10-02,Distillate Fuel Oil,131957
1992-10-02,Motor Gasoline,209718
1992-10-09,Crude Oil,1615542
1992-10-09,Distillate Fuel Oil,131990
1992-10-09,Motor Gasoline,207854
1992-10-16,Crude Oil,1619711
1992-10-16,Distillate Fuel Oil,131208
1992-10-16,Motor Gasoline,208652
1992-10-23,Crude Oil,1628300
1992-10-23,Distillate Fuel Oil,134151
1992-10-23,Motor Gasoline,208033
1992-10-30,Crude Oil,1626365
1992-10-30,Distillate Fuel Oil,136144
1992-10-30,Motor Gasoline,204650
1992-11-06,Crude Oil,1628251
1992-11-06,Distillate Fuel Oil,137682
1992-11-06,Motor Gasoline,209557
1992-11-13,Crude Oil,1621250
1992-11-13,Distillate Fuel Oil,141058
1992-11-13,Motor Gasoline,209701
1992-11-20,Crude Oil,1623320
1992-11-20,Distillate Fuel Oil,138620
1992-11-20,Motor Gasoline,210574
1992-11-27,Crude Oil,1627491
1992-11-27,Distillate Fuel Oil,140003
1992-11-27,Motor Gasoline,212692
1992-12-04,Crude Oil,1626921
1992-12-04,Distillate Fuel Oil,144763
1992-12-04,Motor Gasoline,212367
1992-12-11,Crude Oil,1626032
1992-12-11,Distillate Fuel Oil,141632
1992-12-11,Motor Gasoline,213282
1992-12-18,Crude Oil,1616463
1992-12-18,Distillate Fuel Oil,137699
1992-12-18,Motor Gasoline,213169
1992-12-25,Crude Oil,1592415
1992-12-25,Distillate Fuel Oil,138918
1992-12-25,Motor Gasoline,212969
1993-01-01,Crude Oil,1590716
1993-01-01,Distillate Fuel Oil,141903
1993-01-01,Motor Gasoline,216561
1993-01-08,Crude Oil,1592648
1993-01-08,Distillate Fuel Oil,143645
1993-01-08,Motor Gasoline,221306
1993-01-15,Crude Oil,1602955
1993-01-15,Distillate Fuel Oil,141743
1993-01-15,Motor Gasoline,226954
1993-01-22,Crude Oil,1599467
1993-01-22,Distillate Fuel Oil,137630
1993-01-22,Motor Gasoline,229754
1993-01-29,Crude Oil,1591733
1993-01-29,Distillate Fuel Oil,131446
1993-01-29,Motor Gasoline,236128
1993-02-05,Crude Oil,1585368
1993-02-05,Distillate Fuel Oil,124373
1993-02-05,Motor Gasoline,234121
1993-02-12,Crude Oil,1592436
1993-02-12,Distillate Fuel Oil,120707
1993-02-12,Motor Gasoline,236870
1993-02-19,Crude Oil,1578576
1993-02-19,Distillate Fuel Oil,117065
1993-02-19,Motor Gasoline,239134
1993-02-26,Crude Oil,1575579
1993-02-26,Distillate Fuel Oil,111818
1993-02-26,Motor Gasoline,239086
1993-03-05,Crude Oil,1569891
1993-03-05,Distillate Fuel Oil,104081
1993-03-05,Motor Gasoline,237243
1993-03-12,Crude Oil,1574860
1993-03-12,Distillate Fuel Oil,102238
1993-03-12,Motor Gasoline,236477
1993-03-19,Crude Oil,1556003
1993-03-19,Distillate Fuel Oil,99817
1993-03-19,Motor Gasoline,232213
1993-03-26,Crude Oil,1561172
1993-03-26,Distillate Fuel Oil,96510
1993-03-26,Motor Gasoline,229323
1993-04-02,Crude Oil,1572581
1993-04-02,Distillate Fuel Oil,97317
1993-04-02,Motor Gasoline,228289
1993-04-09,Crude Oil,1584692
1993-04-09,Distillate Fuel Oil,98606
1993-04-09,Motor Gasoline,227603
1993-04-16,Crude Oil,1575662
1993-04-16,Distillate Fuel Oil,97070
1993-04-16,Motor Gasoline,225814
1993-04-23,Crude Oil,1581562
1993-04-23,Distillate Fuel Oil,100234
1993-04-23,Motor Gasoline,224438
1993-04-30,Crude Oil,1583332
1993-04-30,Distillate Fuel Oil,98888
1993-04-30,Motor Gasoline,221834
1993-05-07,Crude Oil,1577263
1993-05-07,Distillate Fuel Oil,101227
1993-05-07,Motor Gasoline,221330
1993-05-14,Crude Oil,1581635
1993-05-14,Distillate Fuel Oil,99764
1993-05-14,Motor Gasoline,218162
1993-05-21,Crude Oil,1585096
1993-05-21,Distillate Fuel Oil,100658
1993-05-21,Motor Gasoline,218431
1993-05-28,Crude Oil,1602025
1993-05-28,Distillate Fuel Oil,102480
1993-05-28,Motor Gasoline,229887
1993-06-04,Crude Oil,1615594
1993-06-04,Distillate Fuel Oil,101178
1993-06-04,Motor Gasoline,226781
1993-06-11,Crude Oil,1613402
1993-06-11,Distillate Fuel Oil,104105
1993-06-11,Motor Gasoline,224637
1993-06-18,Crude Oil,1626194
1993-06-18,Distillate Fuel Oil,106827
1993-06-18,Motor Gasoline,224796
1993-06-25,Crude Oil,1639185
1993-06-25,Distillate Fuel Oil,106993
1993-06-25,Motor Gasoline,222719
1993-07-02,Crude Oil,1632728
1993-07-02,Distillate Fuel Oil,110497
1993-07-02,Motor Gasoline,220348
1993-07-09,Crude Oil,1647128
1993-07-09,Distillate Fuel Oil,116090
1993-07-09,Motor Gasoline,220802
1993-07-16,Crude Oil,1653306
1993-07-16,Distillate Fuel Oil,118568
1993-07-16,Motor Gasoline,216794
1993-07-23,Crude Oil,1649228
1993-07-23,Distillate Fuel Oil,120335
1993-07-23,Motor Gasoline,214341
1993-07-30,Crude Oil,1652491
1993-07-30,Distillate Fuel Oil,121335
1993-07-30,Motor Gasoline,214965
1993-08-06,Crude Oil,1653605
1993-08-06,Distillate Fuel Oil,121806
1993-08-06,Motor Gasoline,209070
1993-08-13,Crude Oil,1650532
1993-08-13,Distillate Fuel Oil,122918
1993-08-13,Motor Gasoline,207716
1993-08-20,Crude Oil,1641250
1993-08-20,Distillate Fuel Oil,125490
1993-08-20,Motor Gasoline,202045
1993-08-27,Crude Oil,1647102
1993-08-27,Distillate Fuel Oil,124544
1993-08-27,Motor Gasoline,201221
1993-09-03,Crude Oil,1647382
1993-09-03,Distillate Fuel Oil,127238
1993-09-03,Motor Gasoline,202354
1993-09-10,Crude Oil,1648793
1993-09-10,Distillate Fuel Oil,130732
1993-09-10,Motor Gasoline,201269
1993-09-17,Crude Oil,1649657
1993-09-17,Distillate Fuel Oil,131296
1993-09-17,Motor Gasoline,204378
1993-09-24,Crude Oil,1642389
1993-09-24,Distillate Fuel Oil,131457
1993-09-24,Motor Gasoline,208036
1993-10-01,Crude Oil,1643469
1993-10-01,Distillate Fuel Oil,131065
1993-10-01,Motor Gasoline,208245
1993-10-08,Crude Oil,1649053
1993-10-08,Distillate Fuel Oil,132914
1993-10-08,Motor Gasoline,209116
1993-10-15,Crude Oil,1640296
1993-10-15,Distillate Fuel Oil,133430
1993-10-15,Motor Gasoline,208432
1993-10-22,Crude Oil,1648600
1993-10-22,Distillate Fuel Oil,134378
1993-10-22,Motor Gasoline,207949
1993-10-29,Crude Oil,1655005
1993-10-29,Distillate Fuel Oil,139109
1993-10-29,Motor Gasoline,209067
1993-11-05,Crude Oil,1650817
1993-11-05,Distillate Fuel Oil,137564
1993-11-05,Motor Gasoline,208140
1993-11-12,Crude Oil,1655678
1993-11-12,Distillate Fuel Oil,138384
1993-11-12,Motor Gasoline,210759
1993-11-19,Crude Oil,1648051
1993-11-19,Distillate Fuel Oil,138781
1993-11-19,Motor Gasoline,213301
1993-11-26,Crude Oil,1653740
1993-11-26,Distillate Fuel Oil,141767
1993-11-26,Motor Gasoline,217591
1993-12-03,Crude Oil,1665376
1993-12-03,Distillate Fuel Oil,146209
1993-12-03,Motor Gasoline,222584
1993-12-10,Crude Oil,1666208
1993-12-10,Distillate Fuel Oil,144663
1993-12-10,Motor Gasoline,222110
1993-12-17,Crude Oil,1660385
1993-12-17,Distillate Fuel Oil,140788
1993-12-17,Motor Gasoline,223106
1993-12-24,Crude Oil,1659894
1993-12-24,Distillate Fuel Oil,142473
1993-12-24,Motor Gasoline,224655
1993-12-31,Crude Oil,1653010
1993-12-31,Distillate Fuel Oil,144694
1993-12-31,Motor Gasoline,225013
1994-01-07,Crude Oil,1639481
1994-01-07,Distillate Fuel Oil,140003
1994-01-07,Motor Gasoline,228804
1994-01-14,Crude Oil,1636793
1994-01-14,Distillate Fuel Oil,134605
1994-01-14,Motor Gasoline,230806
1994-01-21,Crude Oil,1622440
1994-01-21,Distillate Fuel Oil,125677
1994-01-21,Motor Gasoline,230603
1994-01-28,Crude Oil,1609566
1994-01-28,Distillate Fuel Oil,116709
1994-01-28,Motor Gasoline,234542
1994-02-04,Crude Oil,1607530
1994-02-04,Distillate Fuel Oil,108250
1994-02-04,Motor Gasoline,233869
1994-02-11,Crude Oil,1596604
1994-02-11,Distillate Fuel Oil,104666
1994-02-11,Motor Gasoline,230508
1994-02-18,Crude Oil,1595623
1994-02-18,Distillate Fuel Oil,102495
1994-02-18,Motor Gasoline,229691
1994-02-25,Crude Oil,1586528
1994-02-25,Distillate Fuel Oil,101361
1994-02-25,Motor Gasoline,229471
1994-03-04,Crude Oil,1586780
1994-03-04,Distillate Fuel Oil,99097
1994-03-04,Motor Gasoline,226080
1994-03-11,Crude Oil,1583997
1994-03-11,Distillate Fuel Oil,99466
1994-03-11,Motor Gasoline,224966
1994-03-18,Crude Oil,1594289
1994-03-18,Distillate Fuel Oil,98771
1994-03-18,Motor Gasoline,221918
1994-03-25,Crude Oil,1584901
1994-03-25,Distillate Fuel Oil,97215
1994-03-25,Motor Gasoline,216977
1994-04-01,Crude Oil,1562798
1994-04-01,Distillate Fuel Oil,99172
1994-04-01,Motor Gasoline,213868
1994-04-08,Crude Oil,1560390
1994-04-08,Distillate Fuel Oil,97442
1994-04-08,Motor Gasoline,211837
1994-04-15,Crude Oil,1568417
1994-04-15,Distillate Fuel Oil,99302
1994-04-15,Motor Gasoline,210367
1994-04-22,Crude Oil,1575103
1994-04-22,Distillate Fuel Oil,97913
1994-04-22,Motor Gasoline,215827
1994-04-29,Crude Oil,1570953
1994-04-29,Distillate Fuel Oil,101258
1994-04-29,Motor Gasoline,215173
1994-05-06,Crude Oil,1574938
1994-05-06,Distillate Fuel Oil,102692
1994-05-06,Motor Gasoline,220806
1994-05-13,Crude Oil,1583207
1994-05-13,Distillate Fuel Oil,106128
1994-05-13,Motor Gasoline,221215
1994-05-20,Crude Oil,1582347
1994-05-20,Distillate Fuel Oil,104418
1994-05-20,Motor Gasoline,217833
1994-05-27,Crude Oil,1580432
1994-05-27,Distillate Fuel Oil,107136
1994-05-27,Motor Gasoline,214405
1994-06-03,Crude Oil,1588321
1994-06-03,Distillate Fuel Oil,111284
1994-06-03,Motor Gasoline,216725
1994-06-10,Crude Oil,1588547
1994-06-10,Distillate Fuel Oil,113247
1994-06-10,Motor Gasoline,216815
1994-06-17,Crude Oil,1590017
1994-06-17,Distillate Fuel Oil,116909
1994-06-17,Motor Gasoline,215440
1994-06-24,Crude Oil,1593499
1994-06-24,Distillate Fuel Oil,117228
1994-06-24,Motor Gasoline,214928
1994-07-01,Crude Oil,1600541
1994-07-01,Distillate Fuel Oil,120076
1994-07-01,Motor Gasoline,213577
1994-07-08,Crude Oil,1606800
1994-07-08,Distillate Fuel Oil,125133
1994-07-08,Motor Gasoline,213607
1994-07-15,Crude Oil,1614273
1994-07-15,Distillate Fuel Oil,127666
1994-07-15,Motor Gasoline,210786
1994-07-22,Crude Oil,1620968
1994-07-22,Distillate Fuel Oil,129199
1994-07-22,Motor Gasoline,210340
1994-07-29,Crude Oil,1621946
1994-07-29,Distillate Fuel Oil,132315
1994-07-29,Motor Gasoline,208515
1994-08-05,Crude Oil,1622091
1994-08-05,Distillate Fuel Oil,132895
1994-08-05,Motor Gasoline,208802
1994-08-12,Crude Oil,1625651
1994-08-12,Distillate Fuel Oil,134435
1994-08-12,Motor Gasoline,204759
1994-08-19,Crude Oil,1628271
1994-08-19,Distillate Fuel Oil,137256
1994-08-19,Motor Gasoline,204822
1994-08-26,Crude Oil,1633893
1994-08-26,Distillate Fuel Oil,134858
1994-08-26,Motor Gasoline,206501
1994-09-02,Crude Oil,1634976
1994-09-02,Distillate Fuel Oil,138328
1994-09-02,Motor Gasoline,203398
1994-09-09,Crude Oil,1643300
1994-09-09,Distillate Fuel Oil,141767
1994-09-09,Motor Gasoline,207682
1994-09-16,Crude Oil,1648061
1994-09-16,Distillate Fuel Oil,145413
1994-09-16,Motor Gasoline,207967
1994-09-23,Crude Oil,1652041
1994-09-23,Distillate Fuel Oil,144496
1994-09-23,Motor Gasoline,207262
1994-09-30,Crude Oil,1660660
1994-09-30,Distillate Fuel Oil,144818
1994-09-30,Motor Gasoline,208167
1994-10-07,Crude Oil,1662047
1994-10-07,Distillate Fuel Oil,146951
1994-10-07,Motor Gasoline,208597
1994-10-14,Crude Oil,1657953
1994-10-14,Distillate Fuel Oil,145170
1994-10-14,Motor Gasoline,206013
1994-10-21,Crude Oil,1652110
1994-10-21,Distillate Fuel Oil,146331
1994-10-21,Motor Gasoline,202644
1994-10-28,Crude Oil,1651809
1994-10-28,Distillate Fuel Oil,143730
1994-10-28,Motor Gasoline,197671
1994-11-04,Crude Oil,1648562
1994-11-04,Distillate Fuel Oil,141964
1994-11-04,Motor Gasoline,200812
1994-11-11,Crude Oil,1647420
1994-11-11,Distillate Fuel Oil,141934
1994-11-11,Motor Gasoline,202319
1994-11-18,Crude Oil,1645486
1994-11-18,Distillate Fuel Oil,140020
1994-11-18,Motor Gasoline,206074
1994-11-25,Crude Oil,1646095
1994-11-25,Distillate Fuel Oil,143608
1994-11-25,Motor Gasoline,208845
1994-12-02,Crude Oil,1656471
1994-12-02,Distillate Fuel Oil,145010
1994-12-02,Motor Gasoline,214685
1994-12-09,Crude Oil,1644727
1994-12-09,Distillate Fuel Oil,141539
1994-12-09,Motor Gasoline,212280
1994-12-16,Crude Oil,1644047
1994-12-16,Distillate Fuel Oil,141222
1994-12-16,Motor Gasoline,212555
1994-12-23,Crude Oil,1631461
1994-12-23,Distillate Fuel Oil,139266
1994-12-23,Motor Gasoline,210269
1994-12-30,Crude Oil,1621221
1994-12-30,Distillate Fuel Oil,142265
1994-12-30,Motor Gasoline,210379
1995-01-06,Crude Oil,1623079
1995-01-06,Distillate Fuel Oil,142731
1995-01-06,Motor Gasoline,213545
1995-01-13,Crude Oil,1622959
1995-01-13,Distillate Fuel Oil,141844
1995-01-13,Motor Gasoline,215577
1995-01-20,Crude Oil,1614441
1995-01-20,Distillate Fuel Oil,141064
1995-01-20,Motor Gasoline,217341
1995-01-27,Crude Oil,1610443
1995-01-27,Distillate Fuel Oil,136626
1995-01-27,Motor Gasoline,220092
1995-02-03,Crude Oil,1610391
1995-02-03,Distillate Fuel Oil,134993
1995-02-03,Motor Gasoline,222808
1995-02-10,Crude Oil,1599517
1995-02-10,Distillate Fuel Oil,129519
1995-02-10,Motor Gasoline,224086
1995-02-17,Crude Oil,1597480
1995-02-17,Distillate Fuel Oil,123966
1995-02-17,Motor Gasoline,225627
1995-02-24,Crude Oil,1585709
1995-02-24,Distillate Fuel Oil,121206
1995-02-24,Motor Gasoline,224867
1995-03-03,Crude Oil,1589641
1995-03-03,Distillate Fuel Oil,119974
1995-03-03,Motor Gasoline,226427
1995-03-10,Crude Oil,1586458
1995-03-10,Distillate Fuel Oil,117126
1995-03-10,Motor Gasoline,225052
1995-03-17,Crude Oil,1585261
1995-03-17,Distillate Fuel Oil,117534
1995-03-17,Motor Gasoline,221863
1995-03-24,Crude Oil,1589398
1995-03-24,Distillate Fuel Oil,117708
1995-03-24,Motor Gasoline,219388
1995-03-31,Crude Oil,1589957
1995-03-31,Distillate Fuel Oil,119081
1995-03-31,Motor Gasoline,212188
1995-04-07,Crude Oil,1583305
1995-04-07,Distillate Fuel Oil,115073
1995-04-07,Motor Gasoline,211126
1995-04-14,Crude Oil,1580887
1995-04-14,Distillate Fuel Oil,111837
1995-04-14,Motor Gasoline,209230
1995-04-21,Crude Oil,1586339
1995-04-21,Distillate Fuel Oil,113601
1995-04-21,Motor Gasoline,207445
1995-04-28,Crude Oil,1580836
1995-04-28,Distillate Fuel Oil,114444
1995-04-28,Motor Gasoline,208167
1995-05-05,Crude Oil,1581384
1995-05-05,Distillate Fuel Oil,112323
1995-05-05,Motor Gasoline,208961
1995-05-12,Crude Oil,1585567
1995-05-12,Distillate Fuel Oil,113359
1995-05-12,Motor Gasoline,209092
1995-05-19,Crude Oil,1583993
1995-05-19,Distillate Fuel Oil,112511
1995-05-19,Motor Gasoline,207135
1995-05-26,Crude Oil,1594840
1995-05-26,Distillate Fuel Oil,114253
1995-05-26,Motor Gasoline,209982
1995-06-02,Crude Oil,1597218
1995-06-02,Distillate Fuel Oil,116107
1995-06-02,Motor Gasoline,208602
1995-06-09,Crude Oil,1598774
1995-06-09,Distillate Fuel Oil,115804
1995-06-09,Motor Gasoline,207887
1995-06-16,Crude Oil,1601248
1995-06-16,Distillate Fuel Oil,117323
1995-06-16,Motor Gasoline,210280
1995-06-23,Crude Oil,1593837
1995-06-23,Distillate Fuel Oil,116322
1995-06-23,Motor Gasoline,208332
1995-06-30,Crude Oil,1597022
1995-06-30,Distillate Fuel Oil,116458
1995-06-30,Motor Gasoline,207619
1995-07-07,Crude Oil,1601746
1995-07-07,Distillate Fuel Oil,119134
1995-07-07,Motor Gasoline,207854
1995-07-14,Crude Oil,1607835
1995-07-14,Distillate Fuel Oil,122603
1995-07-14,Motor Gasoline,208280
1995-07-21,Crude Oil,1602170
1995-07-21,Distillate Fuel Oil,121931
1995-07-21,Motor Gasoline,207955
1995-07-28,Crude Oil,1597019
1995-07-28,Distillate Fuel Oil,122628
1995-07-28,Motor Gasoline,207406
1995-08-04,Crude Oil,1591865
1995-08-04,Distillate Fuel Oil,124400
1995-08-04,Motor Gasoline,204700
1995-08-11,Crude Oil,1595477
1995-08-11,Distillate Fuel Oil,124739
1995-08-11,Motor Gasoline,203559
1995-08-18,Crude Oil,1586105
1995-08-18,Distillate Fuel Oil,124388
1995-08-18,Motor Gasoline,199666
1995-08-25,Crude Oil,1587363
1995-08-25,Distillate Fuel Oil,124377
1995-08-25,Motor Gasoline,196058
1995-09-01,Crude Oil,1601967
1995-09-01,Distillate Fuel Oil,127310
1995-09-01,Motor Gasoline,197186
1995-09-08,Crude Oil,1598302
1995-09-08,Distillate Fuel Oil,129905
1995-09-08,Motor Gasoline,196620
1995-09-15,Crude Oil,1599562
1995-09-15,Distillate Fuel Oil,133639
1995-09-15,Motor Gasoline,194930
1995-09-22,Crude Oil,1600458
1995-09-22,Distillate Fuel Oil,131694
1995-09-22,Motor Gasoline,196796
1995-09-29,Crude Oil,1607293
1995-09-29,Distillate Fuel Oil,132005
1995-09-29,Motor Gasoline,202806
1995-10-06,Crude Oil,1599263
1995-10-06,Distillate Fuel Oil,131434
1995-10-06,Motor Gasoline,201137
1995-10-13,Crude Oil,1596731
1995-10-13,Distillate Fuel Oil,133528
1995-10-13,Motor Gasoline,198720
1995-10-20,Crude Oil,1593917
1995-10-20,Distillate Fuel Oil,131632
1995-10-20,Motor Gasoline,199377
1995-10-27,Crude Oil,1587992
1995-10-27,Distillate Fuel Oil,128734
1995-10-27,Motor Gasoline,197584
1995-11-03,Crude Oil,1587397
1995-11-03,Distillate Fuel Oil,130050
1995-11-03,Motor Gasoline,195596
1995-11-10,Crude Oil,1577671
1995-11-10,Distillate Fuel Oil,131011
1995-11-10,Motor Gasoline,190148
1995-11-17,Crude Oil,1584428
1995-11-17,Distillate Fuel Oil,130504
1995-11-17,Motor Gasoline,192278
